Gregorian-Lunar Calendar Conversion Table of 1992 (Ren-shen ¡V year of the Monkey)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1992/08/22     24                  Saturday                           
1992/08/23     25                  Sunday         End of Heat         
1992/08/24     26                  Monday                             
1992/08/25     27                  Tuesday                            
1992/08/26     28                  Wednesday                          
1992/08/27     29                  Thursday                           
1992/08/28     8th Lunar month     Friday                             
1992/08/29     2                   Saturday                           
1992/08/30     3                   Sunday                             
1992/08/31     4                   Monday                             
1992/09/01     5                   Tuesday                            
1992/09/02     6                   Wednesday                          
1992/09/03     7                   Thursday                           
1992/09/04     8                   Friday                             
1992/09/05     9                   Saturday                           
1992/09/06     10                  Sunday                             
1992/09/07     11                  Monday         White Dew           
1992/09/08     12                  Tuesday                            
1992/09/09     13                  Wednesday                          
1992/09/10     14                  Thursday                           
1992/09/11     15                  Friday                             
1992/09/12     16                  Saturday                           
1992/09/13     17                  Sunday                             
1992/09/14     18                  Monday                             
1992/09/15     19                  Tuesday                            
1992/09/16     20                  Wednesday                          
1992/09/17     21                  Thursday                           
1992/09/18     22                  Friday                             
1992/09/19     23                  Saturday                           
1992/09/20     24                  Sunday                             
1992/09/21     25                  Monday                             
1992/09/22     26                  Tuesday                            
1992/09/23     27                  Wednesday      Autumnal Equinox    
1992/09/24     28                  Thursday                           
1992/09/25     29                  Friday                             
1992/09/26     9th Lunar month     Saturday                           
1992/09/27     2                   Sunday                             
1992/09/28     3                   Monday                             
1992/09/29     4                   Tuesday                            
1992/09/30     5                   Wednesday                          
1992/10/01     6                   Thursday                           
1992/10/02     7                   Friday                             
1992/10/03     8                   Saturday                           
1992/10/04     9                   Sunday                             
1992/10/05     10                  Monday                             
1992/10/06     11                  Tuesday                            
1992/10/07     12                  Wednesday                          
1992/10/08     13                  Thursday       Cold Dew            
1992/10/09     14                  Friday                             
1992/10/10     15                  Saturday                           
1992/10/11     16                  Sunday                             
1992/10/12     17                  Monday                             
1992/10/13     18                  Tuesday                            
1992/10/14     19                  Wednesday                          
1992/10/15     20                  Thursday                           
1992/10/16     21                  Friday                             
1992/10/17     22                  Saturday                           
1992/10/18     23                  Sunday                             
1992/10/19     24                  Monday                             
1992/10/20     25                  Tuesday                            
1992/10/21     26                  Wednesday                          
1992/10/22     27                  Thursday                           
1992/10/23     28                  Friday         Frost               
1992/10/24     29                  Saturday                           
1992/10/25     30                  Sunday                             
1992/10/26     10th Lunar month    Monday                             
1992/10/27     2                   Tuesday                            
1992/10/28     3                   Wednesday                          
1992/10/29     4                   Thursday                           
1992/10/30     5                   Friday                             
1992/10/31     6                   Saturday                           
1992/11/01     7                   Sunday                             
1992/11/02     8                   Monday                             
1992/11/03     9                   Tuesday                            
1992/11/04     10                  Wednesday                          
1992/11/05     11                  Thursday                           
1992/11/06     12                  Friday                             
1992/11/07     13                  Saturday       Winter Commences    
1992/11/08     14                  Sunday                             
1992/11/09     15                  Monday                             
1992/11/10     16                  Tuesday                            
1992/11/11     17                  Wednesday                          
1992/11/12     18                  Thursday                           
1992/11/13     19                  Friday                             
1992/11/14     20                  Saturday                           
1992/11/15     21                  Sunday                             
1992/11/16     22                  Monday                             
1992/11/17     23                  Tuesday                            
1992/11/18     24                  Wednesday                          
1992/11/19     25                  Thursday                           
1992/11/20     26                  Friday                             
1992/11/21     27                  Saturday                           
1992/11/22     28                  Sunday         Light Snow          
1992/11/23     29                  Monday                             
1992/11/24     11th Lunar month    Tuesday                            
1992/11/25     2                   Wednesday                          
1992/11/26     3                   Thursday                           
1992/11/27     4                   Friday                             
1992/11/28     5                   Saturday                           
1992/11/29     6                   Sunday                             
1992/11/30     7                   Monday                             
1992/12/01     8                   Tuesday                            
1992/12/02     9                   Wednesday                          
1992/12/03     10                  Thursday                           
1992/12/04     11                  Friday                             
1992/12/05     12                  Saturday                           
1992/12/06     13                  Sunday                             
1992/12/07     14                  Monday         Heavy Snow          
1992/12/08     15                  Tuesday                            
1992/12/09     16                  Wednesday                          
1992/12/10     17                  Thursday                           
1992/12/11     18                  Friday                             
1992/12/12     19                  Saturday                           
1992/12/13     20                  Sunday                             
1992/12/14     21                  Monday                             
1992/12/15     22                  Tuesday                            
1992/12/16     23                  Wednesday                          
1992/12/17     24                  Thursday                           
1992/12/18     25                  Friday                             
1992/12/19     26                  Saturday                           
1992/12/20     27                  Sunday                             
1992/12/21     28                  Monday         Winter Solstice     
1992/12/22     29                  Tuesday                            
1992/12/23     30                  Wednesday                          
1992/12/24     12th Lunar month    Thursday                           
1992/12/25     2                   Friday                             
1992/12/26     3                   Saturday                           
1992/12/27     4                   Sunday                             
1992/12/28     5                   Monday                             
1992/12/29     6                   Tuesday                            
1992/12/30     7                   Wednesday                          
1992/12/31     8                   Thursday                           
