Gregorian-Lunar Calendar Conversion Table of 1981 (Xin-you ¡V year of the Rooster)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1981/10/03     6                   Saturday                           
1981/10/04     7                   Sunday                             
1981/10/05     8                   Monday                             
1981/10/06     9                   Tuesday                            
1981/10/07     10                  Wednesday                          
1981/10/08     11                  Thursday       Cold Dew            
1981/10/09     12                  Friday                             
1981/10/10     13                  Saturday                           
1981/10/11     14                  Sunday                             
1981/10/12     15                  Monday                             
1981/10/13     16                  Tuesday                            
1981/10/14     17                  Wednesday                          
1981/10/15     18                  Thursday                           
1981/10/16     19                  Friday                             
1981/10/17     20                  Saturday                           
1981/10/18     21                  Sunday                             
1981/10/19     22                  Monday                             
1981/10/20     23                  Tuesday                            
1981/10/21     24                  Wednesday                          
1981/10/22     25                  Thursday                           
1981/10/23     26                  Friday         Frost               
1981/10/24     27                  Saturday                           
1981/10/25     28                  Sunday                             
1981/10/26     29                  Monday                             
1981/10/27     30                  Tuesday                            
1981/10/28     10th Lunar month    Wednesday                          
1981/10/29     2                   Thursday                           
1981/10/30     3                   Friday                             
1981/10/31     4                   Saturday                           
1981/11/01     5                   Sunday                             
1981/11/02     6                   Monday                             
1981/11/03     7                   Tuesday                            
1981/11/04     8                   Wednesday                          
1981/11/05     9                   Thursday                           
1981/11/06     10                  Friday                             
1981/11/07     11                  Saturday       Winter Commences    
1981/11/08     12                  Sunday                             
1981/11/09     13                  Monday                             
1981/11/10     14                  Tuesday                            
1981/11/11     15                  Wednesday                          
1981/11/12     16                  Thursday                           
1981/11/13     17                  Friday                             
1981/11/14     18                  Saturday                           
1981/11/15     19                  Sunday                             
1981/11/16     20                  Monday                             
1981/11/17     21                  Tuesday                            
1981/11/18     22                  Wednesday                          
1981/11/19     23                  Thursday                           
1981/11/20     24                  Friday                             
1981/11/21     25                  Saturday                           
1981/11/22     26                  Sunday         Light Snow          
1981/11/23     27                  Monday                             
1981/11/24     28                  Tuesday                            
1981/11/25     29                  Wednesday                          
1981/11/26     11th Lunar month    Thursday                           
1981/11/27     2                   Friday                             
1981/11/28     3                   Saturday                           
1981/11/29     4                   Sunday                             
1981/11/30     5                   Monday                             
1981/12/01     6                   Tuesday                            
1981/12/02     7                   Wednesday                          
1981/12/03     8                   Thursday                           
1981/12/04     9                   Friday                             
1981/12/05     10                  Saturday                           
1981/12/06     11                  Sunday                             
1981/12/07     12                  Monday         Heavy Snow          
1981/12/08     13                  Tuesday                            
1981/12/09     14                  Wednesday                          
1981/12/10     15                  Thursday                           
1981/12/11     16                  Friday                             
1981/12/12     17                  Saturday                           
1981/12/13     18                  Sunday                             
1981/12/14     19                  Monday                             
1981/12/15     20                  Tuesday                            
1981/12/16     21                  Wednesday                          
1981/12/17     22                  Thursday                           
1981/12/18     23                  Friday                             
1981/12/19     24                  Saturday                           
1981/12/20     25                  Sunday                             
1981/12/21     26                  Monday                             
1981/12/22     27                  Tuesday        Winter Solstice     
1981/12/23     28                  Wednesday                          
1981/12/24     29                  Thursday                           
1981/12/25     30                  Friday                             
1981/12/26     12th Lunar month    Saturday                           
1981/12/27     2                   Sunday                             
1981/12/28     3                   Monday                             
1981/12/29     4                   Tuesday                            
1981/12/30     5                   Wednesday                          
1981/12/31     6                   Thursday                           
