Gregorian-Lunar Calendar Conversion Table of 1965 (Yi-si ¡V year of the Snake)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1965/09/19     24                  Sunday                             
1965/09/20     25                  Monday                             
1965/09/21     26                  Tuesday                            
1965/09/22     27                  Wednesday                          
1965/09/23     28                  Thursday       Autumnal Equinox    
1965/09/24     29                  Friday                             
1965/09/25     9th Lunar month     Saturday                           
1965/09/26     2                   Sunday                             
1965/09/27     3                   Monday                             
1965/09/28     4                   Tuesday                            
1965/09/29     5                   Wednesday                          
1965/09/30     6                   Thursday                           
1965/10/01     7                   Friday                             
1965/10/02     8                   Saturday                           
1965/10/03     9                   Sunday                             
1965/10/04     10                  Monday                             
1965/10/05     11                  Tuesday                            
1965/10/06     12                  Wednesday                          
1965/10/07     13                  Thursday                           
1965/10/08     14                  Friday         Cold Dew            
1965/10/09     15                  Saturday                           
1965/10/10     16                  Sunday                             
1965/10/11     17                  Monday                             
1965/10/12     18                  Tuesday                            
1965/10/13     19                  Wednesday                          
1965/10/14     20                  Thursday                           
1965/10/15     21                  Friday                             
1965/10/16     22                  Saturday                           
1965/10/17     23                  Sunday                             
1965/10/18     24                  Monday                             
1965/10/19     25                  Tuesday                            
1965/10/20     26                  Wednesday                          
1965/10/21     27                  Thursday                           
1965/10/22     28                  Friday                             
1965/10/23     29                  Saturday       Frost               
1965/10/24     10th Lunar month    Sunday                             
1965/10/25     2                   Monday                             
1965/10/26     3                   Tuesday                            
1965/10/27     4                   Wednesday                          
1965/10/28     5                   Thursday                           
1965/10/29     6                   Friday                             
1965/10/30     7                   Saturday                           
1965/10/31     8                   Sunday                             
1965/11/01     9                   Monday                             
1965/11/02     10                  Tuesday                            
1965/11/03     11                  Wednesday                          
1965/11/04     12                  Thursday                           
1965/11/05     13                  Friday                             
1965/11/06     14                  Saturday                           
1965/11/07     15                  Sunday         Winter Commences    
1965/11/08     16                  Monday                             
1965/11/09     17                  Tuesday                            
1965/11/10     18                  Wednesday                          
1965/11/11     19                  Thursday                           
1965/11/12     20                  Friday                             
1965/11/13     21                  Saturday                           
1965/11/14     22                  Sunday                             
1965/11/15     23                  Monday                             
1965/11/16     24                  Tuesday                            
1965/11/17     25                  Wednesday                          
1965/11/18     26                  Thursday                           
1965/11/19     27                  Friday                             
1965/11/20     28                  Saturday                           
1965/11/21     29                  Sunday                             
1965/11/22     30                  Monday         Light Snow          
1965/11/23     11th Lunar month    Tuesday                            
1965/11/24     2                   Wednesday                          
1965/11/25     3                   Thursday                           
1965/11/26     4                   Friday                             
1965/11/27     5                   Saturday                           
1965/11/28     6                   Sunday                             
1965/11/29     7                   Monday                             
1965/11/30     8                   Tuesday                            
1965/12/01     9                   Wednesday                          
1965/12/02     10                  Thursday                           
1965/12/03     11                  Friday                             
1965/12/04     12                  Saturday                           
1965/12/05     13                  Sunday                             
1965/12/06     14                  Monday                             
1965/12/07     15                  Tuesday        Heavy Snow          
1965/12/08     16                  Wednesday                          
1965/12/09     17                  Thursday                           
1965/12/10     18                  Friday                             
1965/12/11     19                  Saturday                           
1965/12/12     20                  Sunday                             
1965/12/13     21                  Monday                             
1965/12/14     22                  Tuesday                            
1965/12/15     23                  Wednesday                          
1965/12/16     24                  Thursday                           
1965/12/17     25                  Friday                             
1965/12/18     26                  Saturday                           
1965/12/19     27                  Sunday                             
1965/12/20     28                  Monday                             
1965/12/21     29                  Tuesday                            
1965/12/22     30                  Wednesday      Winter Solstice     
1965/12/23     12th Lunar month    Thursday                           
1965/12/24     2                   Friday                             
1965/12/25     3                   Saturday                           
1965/12/26     4                   Sunday                             
1965/12/27     5                   Monday                             
1965/12/28     6                   Tuesday                            
1965/12/29     7                   Wednesday                          
1965/12/30     8                   Thursday                           
1965/12/31     9                   Friday                             

In 1965, summer time was enforced during 18 April to 17 October in Hong Kong (Hong Kong Summer Time = Hong Kong Standard Time +1 hour)
