Gregorian-Lunar Calendar Conversion Table of 1980 (Geng-shen ¡V year of the Monkey)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1980/10/31     23                  Friday                             
1980/11/01     24                  Saturday                           
1980/11/02     25                  Sunday                             
1980/11/03     26                  Monday                             
1980/11/04     27                  Tuesday                            
1980/11/05     28                  Wednesday                          
1980/11/06     29                  Thursday                           
1980/11/07     30                  Friday         Winter Commences    
1980/11/08     10th Lunar month    Saturday                           
1980/11/09     2                   Sunday                             
1980/11/10     3                   Monday                             
1980/11/11     4                   Tuesday                            
1980/11/12     5                   Wednesday                          
1980/11/13     6                   Thursday                           
1980/11/14     7                   Friday                             
1980/11/15     8                   Saturday                           
1980/11/16     9                   Sunday                             
1980/11/17     10                  Monday                             
1980/11/18     11                  Tuesday                            
1980/11/19     12                  Wednesday                          
1980/11/20     13                  Thursday                           
1980/11/21     14                  Friday                             
1980/11/22     15                  Saturday       Light Snow          
1980/11/23     16                  Sunday                             
1980/11/24     17                  Monday                             
1980/11/25     18                  Tuesday                            
1980/11/26     19                  Wednesday                          
1980/11/27     20                  Thursday                           
1980/11/28     21                  Friday                             
1980/11/29     22                  Saturday                           
1980/11/30     23                  Sunday                             
1980/12/01     24                  Monday                             
1980/12/02     25                  Tuesday                            
1980/12/03     26                  Wednesday                          
1980/12/04     27                  Thursday                           
1980/12/05     28                  Friday                             
1980/12/06     29                  Saturday                           
1980/12/07     11th Lunar month    Sunday         Heavy Snow          
1980/12/08     2                   Monday                             
1980/12/09     3                   Tuesday                            
1980/12/10     4                   Wednesday                          
1980/12/11     5                   Thursday                           
1980/12/12     6                   Friday                             
1980/12/13     7                   Saturday                           
1980/12/14     8                   Sunday                             
1980/12/15     9                   Monday                             
1980/12/16     10                  Tuesday                            
1980/12/17     11                  Wednesday                          
1980/12/18     12                  Thursday                           
1980/12/19     13                  Friday                             
1980/12/20     14                  Saturday                           
1980/12/21     15                  Sunday                             
1980/12/22     16                  Monday         Winter Solstice     
1980/12/23     17                  Tuesday                            
1980/12/24     18                  Wednesday                          
1980/12/25     19                  Thursday                           
1980/12/26     20                  Friday                             
1980/12/27     21                  Saturday                           
1980/12/28     22                  Sunday                             
1980/12/29     23                  Monday                             
1980/12/30     24                  Tuesday                            
1980/12/31     25                  Wednesday                          
