Gregorian-Lunar Calendar Conversion Table of 1966 (Bing-wu ¡V year of the Horse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1966/08/24     9                   Wednesday                          
1966/08/25     10                  Thursday                           
1966/08/26     11                  Friday                             
1966/08/27     12                  Saturday                           
1966/08/28     13                  Sunday                             
1966/08/29     14                  Monday                             
1966/08/30     15                  Tuesday                            
1966/08/31     16                  Wednesday                          
1966/09/01     17                  Thursday                           
1966/09/02     18                  Friday                             
1966/09/03     19                  Saturday                           
1966/09/04     20                  Sunday                             
1966/09/05     21                  Monday                             
1966/09/06     22                  Tuesday                            
1966/09/07     23                  Wednesday                          
1966/09/08     24                  Thursday       White Dew           
1966/09/09     25                  Friday                             
1966/09/10     26                  Saturday                           
1966/09/11     27                  Sunday                             
1966/09/12     28                  Monday                             
1966/09/13     29                  Tuesday                            
1966/09/14     30                  Wednesday                          
1966/09/15     8th Lunar month     Thursday                           
1966/09/16     2                   Friday                             
1966/09/17     3                   Saturday                           
1966/09/18     4                   Sunday                             
1966/09/19     5                   Monday                             
1966/09/20     6                   Tuesday                            
1966/09/21     7                   Wednesday                          
1966/09/22     8                   Thursday                           
1966/09/23     9                   Friday         Autumnal Equinox    
1966/09/24     10                  Saturday                           
1966/09/25     11                  Sunday                             
1966/09/26     12                  Monday                             
1966/09/27     13                  Tuesday                            
1966/09/28     14                  Wednesday                          
1966/09/29     15                  Thursday                           
1966/09/30     16                  Friday                             
1966/10/01     17                  Saturday                           
1966/10/02     18                  Sunday                             
1966/10/03     19                  Monday                             
1966/10/04     20                  Tuesday                            
1966/10/05     21                  Wednesday                          
1966/10/06     22                  Thursday                           
1966/10/07     23                  Friday                             
1966/10/08     24                  Saturday                           
1966/10/09     25                  Sunday         Cold Dew            
1966/10/10     26                  Monday                             
1966/10/11     27                  Tuesday                            
1966/10/12     28                  Wednesday                          
1966/10/13     29                  Thursday                           
1966/10/14     9th Lunar month     Friday                             
1966/10/15     2                   Saturday                           
1966/10/16     3                   Sunday                             
1966/10/17     4                   Monday                             
1966/10/18     5                   Tuesday                            
1966/10/19     6                   Wednesday                          
1966/10/20     7                   Thursday                           
1966/10/21     8                   Friday                             
1966/10/22     9                   Saturday                           
1966/10/23     10                  Sunday                             
1966/10/24     11                  Monday         Frost               
1966/10/25     12                  Tuesday                            
1966/10/26     13                  Wednesday                          
1966/10/27     14                  Thursday                           
1966/10/28     15                  Friday                             
1966/10/29     16                  Saturday                           
1966/10/30     17                  Sunday                             
1966/10/31     18                  Monday                             
1966/11/01     19                  Tuesday                            
1966/11/02     20                  Wednesday                          
1966/11/03     21                  Thursday                           
1966/11/04     22                  Friday                             
1966/11/05     23                  Saturday                           
1966/11/06     24                  Sunday                             
1966/11/07     25                  Monday                             
1966/11/08     26                  Tuesday        Winter Commences    
1966/11/09     27                  Wednesday                          
1966/11/10     28                  Thursday                           
1966/11/11     29                  Friday                             
1966/11/12     10th Lunar month    Saturday                           
1966/11/13     2                   Sunday                             
1966/11/14     3                   Monday                             
1966/11/15     4                   Tuesday                            
1966/11/16     5                   Wednesday                          
1966/11/17     6                   Thursday                           
1966/11/18     7                   Friday                             
1966/11/19     8                   Saturday                           
1966/11/20     9                   Sunday                             
1966/11/21     10                  Monday                             
1966/11/22     11                  Tuesday                  
1966/11/23     12                  Wednesday      Light Snow                    
1966/11/24     13                  Thursday                           
1966/11/25     14                  Friday                             
1966/11/26     15                  Saturday                           
1966/11/27     16                  Sunday                             
1966/11/28     17                  Monday                             
1966/11/29     18                  Tuesday                            
1966/11/30     19                  Wednesday                          
1966/12/01     20                  Thursday                           
1966/12/02     21                  Friday                             
1966/12/03     22                  Saturday                           
1966/12/04     23                  Sunday                             
1966/12/05     24                  Monday                             
1966/12/06     25                  Tuesday                            
1966/12/07     26                  Wednesday      Heavy Snow          
1966/12/08     27                  Thursday                           
1966/12/09     28                  Friday                             
1966/12/10     29                  Saturday                           
1966/12/11     30                  Sunday                             
1966/12/12     11th Lunar month    Monday                             
