Gregorian-Lunar Calendar Conversion Table of 1918 (Wu-wu ¡V year of the Horse)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1918/08/20     14                  Tuesday                            
1918/08/21     15                  Wednesday                          
1918/08/22     16                  Thursday                           
1918/08/23     17                  Friday                             
1918/08/24     18                  Saturday       End of Heat         
1918/08/25     19                  Sunday                             
1918/08/26     20                  Monday                             
1918/08/27     21                  Tuesday                            
1918/08/28     22                  Wednesday                          
1918/08/29     23                  Thursday                           
1918/08/30     24                  Friday                             
1918/08/31     25                  Saturday                           
1918/09/01     26                  Sunday                             
1918/09/02     27                  Monday                             
1918/09/03     28                  Tuesday                            
1918/09/04     29                  Wednesday                          
1918/09/05     8th Lunar month     Thursday                           
1918/09/06     2                   Friday                             
1918/09/07     3                   Saturday                           
1918/09/08     4                   Sunday         White Dew           
1918/09/09     5                   Monday                             
1918/09/10     6                   Tuesday                            
1918/09/11     7                   Wednesday                          
1918/09/12     8                   Thursday                           
1918/09/13     9                   Friday                             
1918/09/14     10                  Saturday                           
1918/09/15     11                  Sunday                             
1918/09/16     12                  Monday                             
1918/09/17     13                  Tuesday                            
1918/09/18     14                  Wednesday                          
1918/09/19     15                  Thursday                           
1918/09/20     16                  Friday                             
1918/09/21     17                  Saturday                           
1918/09/22     18                  Sunday                             
1918/09/23     19                  Monday                             
1918/09/24     20                  Tuesday        Autumnal Equinox    
1918/09/25     21                  Wednesday                          
1918/09/26     22                  Thursday                           
1918/09/27     23                  Friday                             
1918/09/28     24                  Saturday                           
1918/09/29     25                  Sunday                             
1918/09/30     26                  Monday                             
1918/10/01     27                  Tuesday                            
1918/10/02     28                  Wednesday                          
1918/10/03     29                  Thursday                           
1918/10/04     30                  Friday                             
1918/10/05     9th Lunar month     Saturday                           
1918/10/06     2                   Sunday                             
1918/10/07     3                   Monday                             
1918/10/08     4                   Tuesday                            
1918/10/09     5                   Wednesday      Cold Dew            
1918/10/10     6                   Thursday                           
1918/10/11     7                   Friday                             
1918/10/12     8                   Saturday                           
1918/10/13     9                   Sunday                             
1918/10/14     10                  Monday                             
1918/10/15     11                  Tuesday                            
1918/10/16     12                  Wednesday                          
1918/10/17     13                  Thursday                           
1918/10/18     14                  Friday                             
1918/10/19     15                  Saturday                           
1918/10/20     16                  Sunday                             
1918/10/21     17                  Monday                             
1918/10/22     18                  Tuesday                            
1918/10/23     19                  Wednesday                          
1918/10/24     20                  Thursday       Frost               
1918/10/25     21                  Friday                             
1918/10/26     22                  Saturday                           
1918/10/27     23                  Sunday                             
1918/10/28     24                  Monday                             
1918/10/29     25                  Tuesday                            
1918/10/30     26                  Wednesday                          
1918/10/31     27                  Thursday                           
1918/11/01     28                  Friday                             
1918/11/02     29                  Saturday                           
1918/11/03     30                  Sunday                             
1918/11/04     10th Lunar month    Monday                             
1918/11/05     2                   Tuesday                            
1918/11/06     3                   Wednesday                          
1918/11/07     4                   Thursday                           
1918/11/08     5                   Friday         Winter Commences    
1918/11/09     6                   Saturday                           
1918/11/10     7                   Sunday                             
1918/11/11     8                   Monday                             
1918/11/12     9                   Tuesday                            
1918/11/13     10                  Wednesday                          
1918/11/14     11                  Thursday                           
1918/11/15     12                  Friday                             
1918/11/16     13                  Saturday                           
1918/11/17     14                  Sunday                             
1918/11/18     15                  Monday                             
1918/11/19     16                  Tuesday                            
1918/11/20     17                  Wednesday                          
1918/11/21     18                  Thursday                           
1918/11/22     19                  Friday                             
1918/11/23     20                  Saturday       Light Snow          
1918/11/24     21                  Sunday                             
1918/11/25     22                  Monday                             
1918/11/26     23                  Tuesday                            
1918/11/27     24                  Wednesday                          
1918/11/28     25                  Thursday                           
1918/11/29     26                  Friday                             
1918/11/30     27                  Saturday                           
1918/12/01     28                  Sunday                             
1918/12/02     29                  Monday                             
1918/12/03     11th Lunar month    Tuesday                            
1918/12/04     2                   Wednesday                          
1918/12/05     3                   Thursday                           
1918/12/06     4                   Friday                             
1918/12/07     5                   Saturday                           
1918/12/08     6                   Sunday         Heavy Snow          
1918/12/09     7                   Monday                             
1918/12/10     8                   Tuesday                            
1918/12/11     9                   Wednesday                          
1918/12/12     10                  Thursday                           
1918/12/13     11                  Friday                             
1918/12/14     12                  Saturday                           
1918/12/15     13                  Sunday                             
1918/12/16     14                  Monday                             
1918/12/17     15                  Tuesday                            
1918/12/18     16                  Wednesday                          
1918/12/19     17                  Thursday                           
1918/12/20     18                  Friday                             
1918/12/21     19                  Saturday                           
1918/12/22     20                  Sunday         Winter Solstice     
1918/12/23     21                  Monday                             
1918/12/24     22                  Tuesday                            
1918/12/25     23                  Wednesday                          
1918/12/26     24                  Thursday                           
1918/12/27     25                  Friday                             
1918/12/28     26                  Saturday                           
1918/12/29     27                  Sunday                             
1918/12/30     28                  Monday                             
1918/12/31     29                  Tuesday                            
