Gregorian-Lunar Calendar Conversion Table of 1979 (Ji-wei ¡V year of the Goat)                                                       
Gregorian date Lunar date          Day-of-week    Solar terms         
1979/10/28     8                   Sunday                             
1979/10/29     9                   Monday                             
1979/10/30     10                  Tuesday                            
1979/10/31     11                  Wednesday                          
1979/11/01     12                  Thursday                           
1979/11/02     13                  Friday                             
1979/11/03     14                  Saturday                           
1979/11/04     15                  Sunday                             
1979/11/05     16                  Monday                             
1979/11/06     17                  Tuesday                            
1979/11/07     18                  Wednesday                          
1979/11/08     19                  Thursday       Winter Commences    
1979/11/09     20                  Friday                             
1979/11/10     21                  Saturday                           
1979/11/11     22                  Sunday                             
1979/11/12     23                  Monday                             
1979/11/13     24                  Tuesday                            
1979/11/14     25                  Wednesday                          
1979/11/15     26                  Thursday                           
1979/11/16     27                  Friday                             
1979/11/17     28                  Saturday                           
1979/11/18     29                  Sunday                             
1979/11/19     30                  Monday                             
1979/11/20     10th Lunar month    Tuesday                            
1979/11/21     2                   Wednesday                          
1979/11/22     3                   Thursday                           
1979/11/23     4                   Friday         Light Snow          
1979/11/24     5                   Saturday                           
1979/11/25     6                   Sunday                             
1979/11/26     7                   Monday                             
1979/11/27     8                   Tuesday                            
1979/11/28     9                   Wednesday                          
1979/11/29     10                  Thursday                           
1979/11/30     11                  Friday                             
1979/12/01     12                  Saturday                           
1979/12/02     13                  Sunday                             
1979/12/03     14                  Monday                             
1979/12/04     15                  Tuesday                            
1979/12/05     16                  Wednesday                          
1979/12/06     17                  Thursday                           
1979/12/07     18                  Friday                             
1979/12/08     19                  Saturday       Heavy Snow          
1979/12/09     20                  Sunday                             
1979/12/10     21                  Monday                             
1979/12/11     22                  Tuesday                            
1979/12/12     23                  Wednesday                          
1979/12/13     24                  Thursday                           
1979/12/14     25                  Friday                             
1979/12/15     26                  Saturday                           
1979/12/16     27                  Sunday                             
1979/12/17     28                  Monday                             
1979/12/18     29                  Tuesday                            
1979/12/19     11th Lunar month    Wednesday                          
1979/12/20     2                   Thursday                           
1979/12/21     3                   Friday                             
1979/12/22     4                   Saturday       Winter Solstice     
1979/12/23     5                   Sunday                             
1979/12/24     6                   Monday                             
1979/12/25     7                   Tuesday                            
1979/12/26     8                   Wednesday                          
1979/12/27     9                   Thursday                           
1979/12/28     10                  Friday                             
1979/12/29     11                  Saturday                           
1979/12/30     12                  Sunday                             
1979/12/31     13                  Monday                             

In 1979, summer time was enforced during 13 May to 21 October in Hong Kong (Hong Kong Summer Time = Hong Kong Standard Time +1 hour)
